layer,matrix,frob_svmo_over_W,frob_lora_raw_over_W,frob_lora_scaled_over_W,kurt_base,kurt_svmo,kurt_lora_raw,kurt_lora_scaled,maxstd_base,maxstd_svmo,maxstd_lora_raw,maxstd_lora_scaled
14,v_proj,0.00014237950381357223,0.027354001998901367,0.0001423803041689098,0.7760628235638805,0.7760868773298636,0.7746981447630397,0.7760641248950297,4.635864899225394,4.63587861960869,4.636045368383714,4.635874238801076
14,o_proj,0.0006755398353561759,0.02662230096757412,0.0006754894275218248,1.0216565899680514,1.0209936932425905,1.0198936104301042,1.0216551832371459,4.88554566116042,4.884877736981638,4.884333456920483,4.885550458022203
14,gate_proj,0.0002406232088105753,0.023829879239201546,0.00024075210967566818,1.3736144837856885,1.3735715929332528,1.3709880413932813,1.3736151136236134,4.475176705602994,4.474980922209903,4.475155938863357,4.475185372910668
14,up_proj,0.00038038662751205266,0.024409117177128792,0.0003803848521783948,1.129466455490719,1.1294143756724633,1.1274981180194528,1.1294634466836633,4.441267845981945,4.441320776288963,4.440742340614191,4.441271900621612
14,down_proj,0.0006576853920705616,0.023814454674720764,0.0006585688097402453,2.5936867042261946,2.5930402517011855,2.58828408205186,2.593671611434175,6.046941705878619,6.046428734364897,6.045801867022793,6.046953381315654
15,q_proj,0.001138174207881093,0.024128522723913193,0.0011381350923329592,1.0630114179701133,1.0627998283201927,1.061443936485941,1.0630162510057855,4.940620997741134,4.940829093630929,4.939000259836595,4.940611867739072
15,k_proj,0.00046805207966826856,0.021358957514166832,0.00046805207966826856,2.1092237808375174,2.1090561777871155,2.107469083480657,2.10924120053092,5.18270816493885,5.182826166169839,5.181589678163425,5.182713547303503
15,v_proj,0.0005378264468163252,0.02670683152973652,0.0005378291825763881,0.450176130581061,0.4501874339599282,0.44938298673478416,0.4501728398066996,4.437037451342773,4.4370751080716255,4.4359386869215855,4.437034993231925
15,o_proj,0.0009158790344372392,0.02566996030509472,0.0009157905587926507,0.5531779087747898,0.5528030191536509,0.5523670342215226,0.5531786006436997,4.4541370677170775,4.453734303949692,4.453265618154352,4.454143677394164
15,gate_proj,0.0001956092455657199,0.02368275821208954,0.00019562133820727468,0.9858343509318027,0.9858956025919952,0.9840588276144044,0.9858332392110151,4.510277774510105,4.5104534924637445,4.509610847331245,4.510279951032839
15,up_proj,0.00029415887547656894,0.024106206372380257,0.0002943080326076597,0.7900423130643048,0.7900426034895426,0.7890052133508082,0.7900438714902965,4.431526620915943,4.431476398830341,4.431428583904398,4.431535038069598
15,down_proj,0.0001389598910463974,0.023083727806806564,0.00013897116878069937,1.3002029032224447,1.3001173174176854,1.2986593055583704,1.3002030811818384,5.414959196287048,5.414883576562703,5.414653224306009,5.414964474510597
16,q_proj,6.814077642047778e-05,0.024770617485046387,6.814137304900214e-05,0.6652557542094909,0.665255442587348,0.6638564918960851,0.6652554153989024,4.645153530433559,4.64516987972681,4.644035138028393,4.645154300744372
16,k_proj,0.0003445903130341321,0.022542962804436684,0.00034459048765711486,1.0674345961714191,1.0676215198302108,1.0653395263550096,1.0674260309382242,4.9698684218087585,4.97005571900878,4.970234766715187,4.969904421362761
